address,total_supply,volume_24h,total_volume,market_cap,market_cap_change_24h,creator_earnings,days_since_created,unique_holders,transfers,comments_sentimental_score
0xf01c4641645088f4daeab31f007840242f145e1c,1000000000,560.29,561.36,1413.32,-52.66,0.002725105530240038,8,9,77,0.0
0xb6dde9e7d692eaa0aeaedbfb62c74632bb49125a,1000000000,558.93,558.93,748.92,748.9184985367898,0.001183548672017924,0,7,56,0.0
0x5f81956b62190af2523bc8005ded4e009f5d8c3e,1000000000,557.69,557.69,3998.47,3998.8681654391867,0.001253851920568997,0,6,23,0.0
0x33b26d123d3b1c08b7a7ca76f66b42aa60529346,1000000000,553.57,553.57,3970.49,3970.491602613075,1.10445e-06,0,3,14,0.0
0xbe29e78b18066b3bf7c70523371e0169350f6f53,1000000000,544.83,1420173.13,26629.95,-1075.53,1.8744700749162495,38,12888,58938,0.0
0x09d6e4198cf11d58df9db530fe8f3afd56b7f168,1000000000,536.54,536.54,1419.91,38.98,0.011473915198961718,28,14,149,0.0
0x88ec5e0bd046a0338257f1ceeed321b051feda01,1000000000,535.9,535.9,1425.14,49.31,0.014506086984027828,28,12,159,0.0
0xe8330981702204ffd9094ef70bf29e1bbee9046a,1000000000,525.51,1834.21,1494.48,42.12,0.006550835076539094,3,62,2885,0.0
0x6291ab4b0ec5d5c0738e6da2bcb457539639eb4a,1000000000,509.17,509.17,4036.91,4036.50281554211,0.001360892749999988,0,14,25,0.0
0xa0eba890169f1a25ec1aa7cc5417a82239a8aa5e,1000000000,504.35,504.35,37.78,37.784188364963164,0.002552664617039103,0,7,46,0.0
0xefccd7b52c3416f0d00de9ca08306052955682de,1000000000,504.06,504.06,35.51,35.51168361586929,0.0,0,2,16,0.0
0xf8882efe06026fec6e59998d01f51ec89a67150e,1000000000,495.11,495.11,0,4.594439682196488e-27,0.000403509611026378,0,6,45,0.0
0xa9bf3c5026d06ddfc1d86d45fa63428a7cc55a0e,1000000000,493.32,493.32,44.51,21.81177200793536,0.001062826579207997,0,7,33,0.0
0xf3482aa8db4fc29b93f351121e62f00a31df7919,1000000000,491.51,491.51,37.49,37.485080504394794,0.00244722986316276,0,7,46,0.0
0xb086d57896f13fae4c4b61ed3f426758140054a8,1000000000,23739.09,23739.09,8280.38,8280.344525797611,0.042550312121106874,0,136,768,0.0
0x0acd5006a4ee321be73bbe7a033cec236c9a62db,1000000000,23734.21,259780.15,33326.60,-65887.72,0.9547892205950805,1,1571,15748,0.0
0x1b77c87e078b4586de4ca81aaa388a2ab9cb0849,1000000000,15099.01,344598.17,14621.59,3075.2,0.6119907748261559,1,741,6403,0.0
