address,total_supply,volume_24h,total_volume,market_cap,market_cap_change_24h,creator_earnings,days_since_created,unique_holders,transfers,comments_sentimental_score
0xa81741f0600a8d78d3f89e6a474ede5f703e549b,1000000000,0.03,0.03,2033.82,2139.169701219882,1.50344499999e-07,40,2,4,0.0
0x568ef00cb425e388ef5f448aa7c8db5aecf8b7b6,1000000000,0.0,0.0,1979.59,2102.993325206865,9.949999999e-09,37,2,4,0.0
0xe6d047aae45d2140a1f72171f2c13b56917d640d,1000000000,0.24,0.24,1977.33,2101.695030949486,1.104449999999e-06,37,2,4,0.0
0x643d71c8812d6023aaa6c41e7ef7c7fa9ede289a,1000000000,0.0,0.0,1976.36,2101.2893936989767,9.949999999e-09,37,2,4,0.0
0x9d1e5abdf76603f3c97b8d78dbeb1736e5782992,1000000000,0.0,0.0,1979.93,2101.1336580446523,9.949999999e-09,37,2,4,0.0
0x7951f12cc50ef570f2abc31fe922d17c0ac0133b,1000000000,0.02,0.02,1980.99,2101.0477027018187,9.9499999999e-08,37,2,4,0.0
0x2b147d436e88caffb873a460ff99ed1859ce4284,1000000000,0.02,0.02,1980.99,2100.0097269352505,9.9499999999e-08,37,2,4,0.0
0x1fc57f0a9b212174a5474f7e4ffd3f50553a14b2,1000000000,0.0,0.0,1976.68,2098.132090289941,9.949999999e-09,37,2,4,0.0
0xd8339a17d23be769e92e15c4721715455954ee86,1000000000,0.04,0.04,1975.82,2098.0936356190973,1.99269927618e-07,37,2,4,0.0
0x399bd51a0852f7295619a7bcdfc47c1a017ddf41,1000000000,0.0,0.0,1974.39,2097.911057369791,9.949999999e-09,37,2,4,0.0
0x1638d7f9f2d95f543d8feb48a3aab0ef0b71c4c4,1000000000,0.0,0.0,2048.46,2093.460636435294,9.949999999e-09,37,2,4,0.0
0x6efffbff989dad32f58efaf110be4fc72b20ba4c,1000000000,2.15,2.15,1992.09,2091.011010812469,9.949999999999e-06,37,2,4,0.0
0xb328e3774d627ca6918b59e7f9942aca197df889,1000000000,0.33,0.33,2014.58,2090.694145696481,1.492499999999e-06,37,1,4,0.0
0x32ecd72f318ae17c1652a425fa0788458775dc90,1000000000,0.0,0.0,1979.63,2090.643801537511,9.949999999e-09,37,2,4,0.0
0x04118d0e2e0f8de387579b2ee91d8b9022c52e8d,1000000000,0.22,0.22,2014.27,2090.4667713826675,9.94999999999e-07,37,2,4,0.0
0xe6af1d2254dfc0d2e9e4d73b90155de6b81f3dc5,1000000000,0.0,0.0,1979.76,2090.367857987296,2.984999999e-09,37,2,4,0.0
0xc70d7a3c84a621ea7506c096a9d7ab1fbf36e9b9,1000000000,2.2,2.2,2038.69,2090.0556961169023,9.949999999999e-06,37,0,4,0.0
0x622492c4a7566069f9e86b0b117dcdffa81d9226,1000000000,2.13,2.13,1980.3,2090.0476121598454,9.949999999999e-06,37,2,4,0.0
0x646ff5ba3ca01d7279e9ecb26e840bcc69163a26,1000000000,0.0,0.0,1985.33,2089.735757194081,1.094499999e-09,37,2,4,0.0
0x88fa54636ad78a5707ed195470e66b05e4d54a49,1000000000,0.0,0.0,2021.94,2089.703748919542,9.949999999e-09,37,2,4,0.0
0x75a4147bccf973d4e07f7141e3e1063e09231ad3,1000000000,0.24,0.24,1985.81,2089.5296076193194,1.104449999999e-06,37,2,4,0.0
0x766cd43d0e37b44781d11a8aa2ae190560c01642,1000000000,0.02,0.02,2014.14,2089.1207854074923,9.9499999999e-08,37,2,4,0.0
0x76334a6618d93a46c7bf8afe612690fdfe899c61,1000000000,0.44,0.44,2033.23,2089.0083885822096,1.989999999999e-06,37,2,4,0.0
0x839b742bb949a52d19e5a7a157b94942275b517a,1000000000,0.22,0.22,2043.07,2088.775523910125,9.94999999999e-07,37,2,4,0.0
0xc5f22497ae7a43156148dae277afbb85130827a2,1000000000,0.04,0.04,2018.76,2088.422479201601,1.69149999999e-07,37,2,4,0.0
0xe32204cff5522cfe126adb0d76262022b9b1c81e,1000000000,0.0,0.0,2017.79,2088.35422612072,1.9899999999e-08,37,2,4,0.0
0x98e8f8d5ba2418a1f98bf529ac691d7aa298ef5c,1000000000,0.01,0.01,1980.12,2088.273925900512,2.9849999999e-08,37,0,4,0.0
0xcf5b3e3f2b2ca9b5005e16956aa8cc8e145e94e4,1000000000,0.01,0.01,1993.45,2088.1614993763046,6.8654999999e-08,37,2,4,0.0
0xb009d6389ab13b536fa0ad75f1afde421ba539b4,1000000000,0.02,0.02,1975.39,2087.990922602088,9.9499999999e-08,37,2,4,0.0
